2026-05-11 17:05:12 | INFO     | src.test_design.black_box.boundary_value:generate:27 - BVA生成: REQ-001 - 用户注册表单验证
2026-05-11 21:33:03 | INFO     | src.ai.client:__init__:33 - AI客户端初始化完成: base_url=https://yunwu.ai/v1, model=gpt-4o
2026-05-11 21:33:19 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-002
2026-05-11 21:33:24 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-003
2026-05-11 21:33:28 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-004
2026-05-11 21:33:38 | INFO     | src.parser.csv_parser:parse:77 - CSV解析完成: 成功解析4条需求
2026-05-11 21:38:59 | INFO     | src.parser.csv_parser:parse:58 - CSV解析: 共4行需求数据
2026-05-11 21:38:59 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-001
2026-05-11 21:40:26 | INFO     | src.parser.text_parser:parse:43 - 文本解析: 分为5个需求段落
2026-05-11 21:40:26 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-001
2026-05-11 21:40:35 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-002
2026-05-11 21:40:52 | ERROR    | src.parser.text_parser:parse:55 - 解析段落2失败: 1 validation error for Condition
value
  Input should be a valid string [type=string_type, input_value=18, input_type=int]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
2026-05-11 21:40:52 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-003
2026-05-11 21:41:01 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-004
2026-05-11 21:41:13 | ERROR    | src.parser.text_parser:parse:55 - 解析段落4失败: 1 validation error for Condition
value
  Input should be a valid string [type=string_type, input_value=5, input_type=int]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
2026-05-11 21:41:13 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-005
2026-05-11 21:41:28 | INFO     | src.parser.text_parser:parse:57 - 文本解析完成: 成功解析3条需求
2026-05-11 21:42:21 | INFO     | src.risk.risk_analyzer:analyze_batch:65 - 批量风险分析: 3条需求
2026-05-11 21:42:21 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-001 - 用户注册表单验证
2026-05-11 21:42:40 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-003 - 用户登录验证流程
2026-05-11 21:42:43 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-005 - 密码重置流程
2026-05-11 21:43:03 | INFO     | src.test_design.black_box.orchestrator:generate_all:41 - 黑盒编排: REQ-001, 启用技术: ['EP', 'BVA', 'DecisionTable']
2026-05-11 21:43:03 | INFO     | src.test_design.black_box.equivalence_partition:generate:31 - EP生成: REQ-001 - 用户注册表单验证
2026-05-11 21:43:32 | INFO     | src.test_design.black_box.orchestrator:generate_all:53 -   EP: 生成9个测试用例
2026-05-11 21:43:32 | INFO     | src.test_design.black_box.boundary_value:generate:27 - BVA生成: REQ-001 - 用户注册表单验证
2026-05-11 21:43:51 | INFO     | src.test_design.black_box.orchestrator:generate_all:53 -   BVA: 生成8个测试用例
2026-05-11 21:43:51 | INFO     | src.test_design.black_box.decision_table:generate:27 - DT生成: REQ-001 - 用户注册表单验证
2026-05-11 21:44:13 | INFO     | src.test_design.black_box.orchestrator:generate_all:53 -   DecisionTable: 生成6个测试用例
2026-05-11 21:46:30 | INFO     | src.test_design.white_box.whitebox_orchestrator:generate_all:32 - 白盒编排: REQ-001, 技术: ['StateTransition', 'LogicCoverage', 'PathCoverage']
2026-05-11 21:46:30 | INFO     | src.test_design.white_box.state_transition:generate:25 - ST生成: REQ-001 - 用户注册表单验证
2026-05-11 21:46:50 | INFO     | src.test_design.white_box.state_transition:generate:58 - ST完成: 0个测试用例 (All-States: 0, All-Transitions: 0)
2026-05-11 21:46:50 | INFO     | src.test_design.white_box.whitebox_orchestrator:generate_all:40 -   状态转换: 0 个用例
2026-05-11 21:46:50 | INFO     | src.test_design.white_box.logic_coverage:generate:38 - LogicCoverage生成: REQ-001
2026-05-11 21:47:31 | WARNING  | src.ai.client:chat_with_json:124 - JSON解析失败 (attempt 1/3): Expecting ',' delimiter: line 114 column 26 (char 2996)
2026-05-11 21:48:06 | WARNING  | src.ai.client:chat_with_json:124 - JSON解析失败 (attempt 2/3): Expecting ',' delimiter: line 114 column 26 (char 2995)
2026-05-11 21:48:27 | WARNING  | src.ai.client:chat_with_json:124 - JSON解析失败 (attempt 3/3): Expecting ',' delimiter: line 76 column 26 (char 2030)
2026-05-11 21:48:30 | ERROR    | src.ai.client:chat_with_json:131 - AI调用全部重试失败: Expecting ',' delimiter: line 76 column 26 (char 2030)
2026-05-11 21:48:30 | INFO     | src.test_design.white_box.whitebox_orchestrator:generate_all:48 -   逻辑覆盖: 0 个用例
2026-05-11 21:48:30 | INFO     | src.test_design.white_box.path_coverage:generate:29 - PathCoverage生成: REQ-001
2026-05-11 21:48:55 | INFO     | src.test_design.white_box.whitebox_orchestrator:generate_all:56 -   路径覆盖: 6 个用例
2026-05-11 21:51:57 | INFO     | src.test_design.oracle.oracle_generator:generate_suite:48 - 预言生成: TS-WB-REQ-001, 6 用例, 校验=True
2026-05-11 21:51:57 | INFO     | src.test_design.oracle.oracle_generator:_validate_and_filter:70 - 校验 6 个用例的合理性
2026-05-11 21:52:31 | INFO     | src.test_design.oracle.oracle_generator:_validate_and_filter:96 - 校验结果: 保留 5/6, 丢弃 1
2026-05-11 21:52:41 | INFO     | src.test_design.oracle.oracle_generator:generate_suite:48 - 预言生成: TS-WB-REQ-001, 6 用例, 校验=False
2026-05-11 21:52:44 | INFO     | src.test_design.oracle.oracle_generator:generate_suite:48 - 预言生成: TS-WB-REQ-001, 6 用例, 校验=True
2026-05-11 21:52:44 | INFO     | src.test_design.oracle.oracle_generator:_validate_and_filter:70 - 校验 6 个用例的合理性
2026-05-11 21:53:19 | INFO     | src.test_design.oracle.oracle_generator:_validate_and_filter:96 - 校验结果: 保留 4/6, 丢弃 2
2026-05-11 21:53:32 | INFO     | src.test_design.oracle.oracle_generator:generate_suite:48 - 预言生成: TS-BB-REQ-001, 23 用例, 校验=True
2026-05-11 21:53:32 | INFO     | src.test_design.oracle.oracle_generator:_validate_and_filter:70 - 校验 23 个用例的合理性
2026-05-11 21:54:08 | INFO     | src.test_design.oracle.oracle_generator:_validate_and_filter:96 - 校验结果: 保留 23/23, 丢弃 0
2026-05-11 21:55:20 | INFO     | src.optimization.risk_based_optimizer:optimize:33 - 风险优化: TS-BB-REQ-001, 预算=0.5
2026-05-11 21:55:20 | INFO     | src.optimization.risk_based_optimizer:optimize:56 - 优化结果: 23 → 11个用例
2026-05-11 21:55:29 | INFO     | src.optimization.coverage_optimizer:optimize:32 - 覆盖优化: TS-BB-REQ-001, 目标覆盖率=0.95
2026-05-11 21:55:29 | INFO     | src.optimization.coverage_optimizer:optimize:79 - 覆盖优化: 11 → 3个用例 (覆盖率: 10/10 = 100.0%)
2026-05-11 21:55:40 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 2 个套件 → flask_app/tests/test_generated.py
2026-05-11 21:55:40 | INFO     | src.export.pytest_exporter:export:79 - Pytest文件已生成: flask_app/tests/test_generated.py (9 用例)
2026-05-11 21:58:39 | INFO     | src.parser.csv_parser:parse:58 - CSV解析: 共4行需求数据
2026-05-11 21:58:39 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-001
2026-05-11 21:58:39 | INFO     | src.ai.client:__init__:33 - AI客户端初始化完成: base_url=https://yunwu.ai/v1, model=gpt-4o
2026-05-11 21:58:53 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-002
2026-05-11 21:58:57 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-003
2026-05-11 21:59:06 | INFO     | src.optimization.coverage_optimizer:optimize:32 - 覆盖优化: TS-BB-REQ-001, 目标覆盖率=1.0
2026-05-11 21:59:06 | INFO     | src.optimization.coverage_optimizer:optimize:79 - 覆盖优化: 23 → 3个用例 (覆盖率: 11/11 = 100.0%)
2026-05-11 21:59:08 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-004
2026-05-11 21:59:24 | INFO     | src.parser.csv_parser:parse:77 - CSV解析完成: 成功解析4条需求
2026-05-11 22:03:14 | INFO     | src.parser.csv_parser:parse:58 - CSV解析: 共4行需求数据
2026-05-11 22:03:14 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-001
2026-05-11 22:03:15 | INFO     | src.ai.client:__init__:33 - AI客户端初始化完成: base_url=https://yunwu.ai/v1, model=gpt-4o
2026-05-11 22:03:22 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-002
2026-05-11 22:03:33 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-003
2026-05-11 22:03:36 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-004
2026-05-11 22:03:42 | INFO     | src.parser.csv_parser:parse:77 - CSV解析完成: 成功解析4条需求
2026-05-11 22:04:55 | INFO     | src.parser.csv_parser:parse:58 - CSV解析: 共4行需求数据
2026-05-11 22:04:55 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-001
2026-05-11 22:05:05 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-002
2026-05-11 22:05:15 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-003
2026-05-11 22:05:24 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-004
2026-05-11 22:08:14 | INFO     | src.parser.text_parser:parse:43 - 文本解析: 分为5个需求段落
2026-05-11 22:08:14 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-001
2026-05-11 22:08:23 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-002
2026-05-11 22:08:34 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-003
2026-05-11 22:08:45 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-004
2026-05-11 22:09:01 | ERROR    | src.parser.text_parser:parse:55 - 解析段落4失败: 1 validation error for Condition
value
  Input should be a valid string [type=string_type, input_value=5, input_type=int]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
2026-05-11 22:09:01 | INFO     | src.parser.ai_extractor:extract:32 - 开始AI提取需求: REQ-005
2026-05-11 22:09:11 | INFO     | src.parser.text_parser:parse:57 - 文本解析完成: 成功解析4条需求
2026-05-11 22:10:03 | INFO     | src.risk.risk_analyzer:analyze_batch:65 - 批量风险分析: 4条需求
2026-05-11 22:10:03 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-001 - 用户注册表单验证
2026-05-11 22:10:17 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-002 - 用户注册验证规则
2026-05-11 22:10:37 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-003 - 用户登录验证流程
2026-05-11 22:10:56 | INFO     | src.risk.risk_analyzer:analyze:36 - 风险分析: REQ-005 - 密码重置流程
2026-05-11 22:12:24 | INFO     | src.test_design.black_box.orchestrator:generate_all:41 - 黑盒编排: REQ-001, 启用技术: ['EP', 'BVA', 'DecisionTable']
2026-05-11 22:12:24 | INFO     | src.test_design.black_box.equivalence_partition:generate:31 - EP生成: REQ-001 - 用户注册表单验证
2026-05-11 22:12:58 | INFO     | src.test_design.black_box.orchestrator:generate_all:53 -   EP: 生成12个测试用例
2026-05-11 22:12:58 | INFO     | src.test_design.black_box.boundary_value:generate:27 - BVA生成: REQ-001 - 用户注册表单验证
2026-05-11 22:13:14 | INFO     | src.test_design.black_box.orchestrator:generate_all:53 -   BVA: 生成7个测试用例
2026-05-11 22:13:14 | INFO     | src.test_design.black_box.decision_table:generate:27 - DT生成: REQ-001 - 用户注册表单验证
2026-05-11 22:14:02 | INFO     | src.test_design.black_box.orchestrator:generate_all:53 -   DecisionTable: 生成6个测试用例
2026-05-11 23:29:57 | INFO     | src.parser.ai_extractor:extract_with_code:48 - LLM需求-代码映射: 3 个源文件, 21171 行代码
2026-05-11 23:29:58 | INFO     | src.ai.client:__init__:33 - AI客户端初始化完成: base_url=https://yunwu.ai/v1, model=gpt-4o
2026-05-11 23:30:21 | INFO     | src.parser.ai_extractor:extract_with_code:99 - 完成: 3 条需求, 3 个映射
2026-05-11 23:30:35 | INFO     | src.risk.risk_analyzer:analyze_batch:18 - LLM风险分析: 3 条需求
2026-05-11 23:30:42 | INFO     | src.risk.risk_analyzer:analyze_batch:52 - 风险分析完成: 3 项
2026-05-11 23:31:03 | INFO     | src.test_design.black_box.equivalence_partition:generate:15 - LLM EP: REQ-001
2026-05-11 23:31:11 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   Equivalence Partitioning: 9 用例
2026-05-11 23:31:11 | INFO     | src.test_design.black_box.boundary_value:generate:15 - LLM BVA: REQ-001
2026-05-11 23:31:27 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   Boundary Value Analysis: 6 用例
2026-05-11 23:31:27 | INFO     | src.test_design.black_box.decision_table:generate:15 - LLM DT: REQ-001
2026-05-11 23:32:07 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   DecisionTable: 9 用例
2026-05-11 23:33:17 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-11 23:34:13 | INFO     | src.optimization.coverage_optimizer:optimize:20 - LLM覆盖优化: TS-BB-REQ-001, 目标覆盖率=80%
2026-05-11 23:34:19 | INFO     | src.optimization.coverage_optimizer:optimize:62 - 优化: 24 → 24
2026-05-11 23:34:34 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-11 23:34:57 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 1933 字符
2026-05-11 23:36:41 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-11 23:37:27 | INFO     | src.optimization.coverage_optimizer:optimize:20 - LLM覆盖优化: TS-BB-REQ-001, 目标覆盖率=50%
2026-05-11 23:37:29 | INFO     | src.optimization.coverage_optimizer:optimize:62 - 优化: 24 → 24
2026-05-11 23:37:38 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-11 23:37:53 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 24 字符
2026-05-11 23:42:15 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-11 23:45:43 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-11 23:46:42 | INFO     | src.parser.ai_extractor:extract_with_code:48 - LLM需求-代码映射: 3 个源文件, 14697 行代码
2026-05-11 23:46:43 | INFO     | src.parser.ai_extractor:extract_with_code:48 - LLM需求-代码映射: 3 个源文件, 14697 行代码
2026-05-11 23:46:58 | INFO     | src.parser.ai_extractor:extract_with_code:99 - 完成: 3 条需求, 3 个映射
2026-05-11 23:47:02 | INFO     | src.parser.ai_extractor:extract_with_code:99 - 完成: 3 条需求, 3 个映射
2026-05-11 23:47:06 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-11 23:47:21 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-11 23:49:09 | INFO     | src.parser.ai_extractor:extract_with_code:48 - LLM需求-代码映射: 3 个源文件, 14697 行代码
2026-05-11 23:49:10 | INFO     | src.ai.client:__init__:33 - AI客户端初始化完成: base_url=https://yunwu.ai/v1, model=gpt-4o
2026-05-11 23:49:42 | INFO     | src.parser.ai_extractor:extract_with_code:99 - 完成: 3 条需求, 3 个映射
2026-05-11 23:49:47 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-11 23:50:05 | INFO     | src.test_design.white_box.path_coverage:generate:97 - 路径覆盖完成: 7 用例, 覆盖率 100.0%
2026-05-11 23:50:46 | INFO     | src.test_design.black_box.equivalence_partition:generate:15 - LLM EP: REQ-001
2026-05-11 23:51:36 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   Equivalence Partitioning: 13 用例
2026-05-11 23:52:15 | INFO     | src.optimization.coverage_optimizer:optimize_coverage:89 - 覆盖优化: WB-REQ-001, 目标=100%
2026-05-11 23:53:58 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-11 23:54:05 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 11 字符
2026-05-11 23:54:45 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 2 套件
2026-05-11 23:55:17 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 2 套件
2026-05-11 23:55:24 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 1390 字符
2026-05-11 23:55:50 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 2256 字符
2026-05-11 23:59:11 | INFO     | src.export.pytest_exporter:export:40 - Pytest导出: 1 套件
2026-05-11 23:59:11 | INFO     | src.export.pytest_exporter:export:61 - Pytest生成: 3 用例, 2500 字符
2026-05-12 00:14:47 | INFO     | src.parser.ai_extractor:extract_with_code:48 - LLM需求-代码映射: 3 个源文件, 17173 行代码
2026-05-12 00:15:18 | INFO     | src.parser.ai_extractor:extract_with_code:99 - 完成: 3 条需求, 3 个映射
2026-05-12 00:18:13 | INFO     | src.risk.risk_analyzer:analyze_batch:18 - LLM风险分析: 3 条需求
2026-05-12 00:18:16 | INFO     | src.risk.risk_analyzer:analyze_batch:52 - 风险分析完成: 3 项
2026-05-12 00:18:24 | INFO     | src.test_design.black_box.equivalence_partition:generate:15 - LLM EP: REQ-001
2026-05-12 00:18:47 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   Equivalence Partitioning: 11 用例
2026-05-12 00:18:47 | INFO     | src.test_design.black_box.boundary_value:generate:15 - LLM BVA: REQ-001
2026-05-12 00:19:07 | WARNING  | src.ai.client:chat_with_json:124 - JSON解析失败 (attempt 1/3): Expecting ',' delimiter: line 10 column 39 (char 356)
2026-05-12 00:19:38 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   Boundary Value Analysis: 6 用例
2026-05-12 00:19:38 | INFO     | src.test_design.black_box.decision_table:generate:15 - LLM DT: REQ-001
2026-05-12 00:19:57 | INFO     | src.test_design.black_box.orchestrator:generate_all:32 -   DecisionTable: 9 用例
2026-05-12 00:21:06 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-12 00:21:36 | INFO     | src.test_design.white_box.path_coverage:generate:97 - 路径覆盖完成: 6 用例, 覆盖率 100.0%
2026-05-12 00:22:57 | INFO     | src.test_design.white_box.path_coverage:generate:30 - LLM路径覆盖: REQ-001
2026-05-12 00:23:21 | INFO     | src.test_design.white_box.path_coverage:generate:97 - 路径覆盖完成: 8 用例, 覆盖率 100.0%
2026-05-12 00:23:57 | INFO     | src.optimization.coverage_optimizer:optimize_blackbox:35 - 黑盒优化: TS-BB-REQ-001, 26 用例
2026-05-12 00:24:35 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-12 00:25:07 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 483 字符
2026-05-12 00:30:11 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-12 00:30:31 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 483 字符
2026-05-12 00:32:23 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-12 00:32:49 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 484 字符
2026-05-12 00:33:50 | INFO     | src.export.pytest_exporter:export:60 - Pytest导出: 1 套件
2026-05-12 00:34:38 | INFO     | src.export.pytest_exporter:export:100 - LLM生成了pytest代码: 3460 字符
